segment_type,segment_value,rank,product_id,product_category_name_english,avg_review_score,avg_price,total_orders,positive_sentiment_ratio
state,RO,8,880be32f4db1d9f6e2bec38fb6ac23ab,toys,4.34,43.9739,99.0,0.12
state,RO,9,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,4.2096,149.9365,274.0,0.2336
state,RO,10,104b9503ee57d0aa2cd3a6448f242636,costruction_tools_garden,4.2,47.348,5.0,0.2
state,RR,1,28e6a89f22da7a12c26de9eaac8631a2,furniture_decor,5.0,201.55,2.0,0.0
state,RR,2,3938defa878985e56e22db94bbdea2ff,sports_leisure,4.6667,202.5,6.0,0.3333
state,RR,3,ba92b5a0701d2f820ba6ca8f8c86294f,bed_bath_table,4.6667,259.9,6.0,0.3333
state,RR,4,5a848e4ab52fd5445cdc07aab1c40e48,,4.1179,122.99,197.0,0.2081
state,RR,5,7ce94ab189134e2d3c05f496d635419c,electronics,4.0566,13.65,106.0,0.1792
state,RR,6,1fe8e6e01596885617fa1c90d29c2f81,health_beauty,3.6364,83.9127,11.0,0.0
state,RR,7,6dab56beb5263f0d554cae5c55809208,health_beauty,3.6,29.65,6.0,0.1667
state,RR,8,77ff4f618d7c0d6b442ecdf5f02f6a74,sports_leisure,1.0,149.9,2.0,0.0
state,RR,9,1f0d72fdb89c51b0b2fb2dd7baa63a8a,home_appliances,5.0,125.19,2.0,0.0
state,RR,10,6f8c25b3c340c81759238ef485d78f23,furniture_decor,5.0,45.0,1.0,0.0
state,RS,1,422879e10f46682990de24d770e7f83d,garden_tools,3.9463,54.9116,484.0,0.1848
state,RS,2,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,4.0191,71.3641,527.0,0.2201
state,RS,3,99a4788cb24856965c36a24e339b6058,bed_bath_table,3.9021,88.1671,488.0,0.2
state,RS,4,368c6c730842d78016ad823897a372db,garden_tools,3.9227,54.2701,388.0,0.1841
state,RS,5,389d119b48cf3043d311335e499d9c6b,garden_tools,4.1131,54.6954,392.0,0.1531
state,RS,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,3.8763,54.6574,373.0,0.1387
state,RS,7,e7cc48a9daff5436f63d3aad9426f28b,telephony,3.5269,174.3656,93.0,0.4516
state,RS,8,5a848e4ab52fd5445cdc07aab1c40e48,,4.1179,122.99,197.0,0.2081
state,RS,9,c6dd917a0be2a704582055949915ab32,cool_stuff,4.2417,98.9035,120.0,0.2083
state,RS,10,656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,3.9716,88.4936,141.0,0.1773
state,SC,1,368c6c730842d78016ad823897a372db,garden_tools,3.9227,54.2701,388.0,0.1841
state,SC,2,389d119b48cf3043d311335e499d9c6b,garden_tools,4.1131,54.6954,392.0,0.1531
state,SC,3,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,4.0191,71.3641,527.0,0.2201
state,SC,4,5a848e4ab52fd5445cdc07aab1c40e48,,4.1179,122.99,197.0,0.2081
state,SC,5,53759a2ecddad2bb87a079a1f1519f73,garden_tools,3.8763,54.6574,373.0,0.1387
state,SC,6,154e7e31ebfa092203795c972e5804a6,health_beauty,4.3297,22.5096,281.0,0.169
state,SC,7,422879e10f46682990de24d770e7f83d,garden_tools,3.9463,54.9116,484.0,0.1848
state,SC,8,962a6951154f98f2c8e9a5b8b2bcf4a9,furniture_decor,3.6957,75.213,46.0,0.3043
state,SC,9,a62e25e09e05e6faf31d90c6ec1aa3d1,watches_gifts,3.8578,106.4204,226.0,0.1814
state,SC,10,04c4a4b9c924494fcf82e0fba966f955,watches_gifts,3.65,27.3452,21.0,0.1429
state,SE,1,6cdd53843498f92890544667809f1595,health_beauty,4.3072,350.8346,156.0,0.1731
state,SE,2,55979acc6e2155188d3a43d8afb0c7aa,garden_tools,3.0,66.38,8.0,0.0
state,SE,3,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,4.2096,149.9365,274.0,0.2336
state,SE,4,3a6b0b915f453650a8ff32d7872dbd6d,electronics,5.0,89.9,5.0,0.0
state,SE,5,422879e10f46682990de24d770e7f83d,garden_tools,3.9463,54.9116,484.0,0.1848
state,SE,6,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,4.0191,71.3641,527.0,0.2201
state,SE,7,5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,4.5556,598.9508,63.0,0.2063
state,SE,8,ee92961b88199a0d4329a6beca8f63da,sports_leisure,4.4286,39.9,7.0,0.0
state,SE,9,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,4.3605,194.7881,154.0,0.2792
state,SE,10,b0961721fd839e9982420e807758a2a6,garden_tools,4.1508,57.7457,127.0,0.1811
state,SP,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,4.0191,71.3641,527.0,0.2201
state,SP,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,3.9021,88.1671,488.0,0.2
state,SP,3,422879e10f46682990de24d770e7f83d,garden_tools,3.9463,54.9116,484.0,0.1848
state,SP,4,368c6c730842d78016ad823897a372db,garden_tools,3.9227,54.2701,388.0,0.1841
state,SP,5,389d119b48cf3043d311335e499d9c6b,garden_tools,4.1131,54.6954,392.0,0.1531
state,SP,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,3.8763,54.6574,373.0,0.1387
state,SP,7,154e7e31ebfa092203795c972e5804a6,health_beauty,4.3297,22.5096,281.0,0.169
state,SP,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,4.1906,116.6669,323.0,0.2012
state,SP,9,e0cf79767c5b016251fe139915c59a26,health_beauty,4.4779,29.9,137.0,0.1168
state,SP,10,437c05a395e9e47f9762e677a7068ce7,health_beauty,4.1753,50.051,155.0,0.1677
state,TO,1,7c1ac37ea884ec9c46ebf155ffc53d50,health_beauty,5.0,40.16,6.0,0.0
state,TO,2,7a9cf133da2a6494259ffeeab11b6276,telephony,4.45,21.59,20.0,0.25
state,TO,3,601a360bd2a916ecef0e88de72a6531a,cool_stuff,4.2712,127.3934,119.0,0.1933
state,TO,4,b0961721fd839e9982420e807758a2a6,garden_tools,4.1508,57.7457,127.0,0.1811
state,TO,5,a62e25e09e05e6faf31d90c6ec1aa3d1,watches_gifts,3.8578,106.4204,226.0,0.1814
state,TO,6,21fb5057dd6a737df6851a7ab7a130da,furniture_decor,3.4615,61.6154,26.0,0.3077
state,TO,7,7e379a08c85d252d34cebabb06388698,toys,5.0,66.6267,3.0,0.0
state,TO,8,921a192e87274fd48d2e395b0a4facea,electronics,5.0,18.9,2.0,0.0
state,TO,9,95578be74a242e7a0eae084908bbb5f8,office_furniture,5.0,279.9,2.0,0.0
state,TO,10,6cbe4bd19efc4606eb2a9448a47e232e,consoles_games,4.5,38.9,8.0,0.25
category,agro_industry_and_commerce,1,11250b0d4b709fee92441c5f34122aed,agro_industry_and_commerce,4.7273,414.1364,22.0,0.2727
category,agro_industry_and_commerce,2,423a6644f0aa529e8828ff1f91003690,agro_industry_and_commerce,4.3333,446.8333,18.0,0.2222
category,agro_industry_and_commerce,3,672e757f331900b9deea127a2a7b79fd,agro_industry_and_commerce,4.0,405.0,17.0,0.5294
category,agro_industry_and_commerce,4,3bebad3cf2c8d1a8d3ce97174643e054,agro_industry_and_commerce,3.7143,20.3929,14.0,0.2143
category,agro_industry_and_commerce,5,a0fe1efb855f3e786f0650268cd77f44,agro_industry_and_commerce,3.8462,31.3746,13.0,0.3846
category,agro_industry_and_commerce,6,b5aebb467d9a92162173cbd234e00d99,agro_industry_and_commerce,4.8,35.0,10.0,0.2
category,agro_industry_and_commerce,7,980ecbcc15fe174ec1e5757c4d75b1bf,agro_industry_and_commerce,4.625,24.6875,8.0,0.375
category,agro_industry_and_commerce,8,16d096faa27582985f849f08370cf1ed,agro_industry_and_commerce,4.375,232.125,8.0,0.125
category,agro_industry_and_commerce,9,6ff1fc9209c7854704a4f75c9fac41b4,agro_industry_and_commerce,4.8333,25.8333,6.0,0.1667
category,agro_industry_and_commerce,10,c183fd5d2abf05873fa6e1014ed9e06c,agro_industry_and_commerce,1.0,989.1,6.0,0.0
category,air_conditioning,1,98e91d0f32954dcd8505875bb2b42cdb,air_conditioning,4.5294,59.9647,17.0,0.1176
category,air_conditioning,2,ccb162ed569f47d83f62aebd5700d7ad,air_conditioning,4.2308,139.0,13.0,0.1538
category,air_conditioning,3,0e34187d4312b97b5e698836d28ed040,air_conditioning,4.1818,199.3636,11.0,0.4545
category,air_conditioning,4,e932008cf0ea7c93a077dd8d7e5f49eb,air_conditioning,3.7,185.5,10.0,0.0
category,air_conditioning,5,f2a1b32f85cad59ff2a8444154ac25f0,air_conditioning,1.4444,190.0,9.0,0.0
category,air_conditioning,6,3fc00af0f0a8d4ac2933d3900416c977,air_conditioning,4.25,99.1238,8.0,0.125
category,air_conditioning,7,4a96de21ccfb22ebe1c56992acbbd7fc,air_conditioning,4.1429,107.9988,8.0,0.25
category,air_conditioning,8,a448325c57fbf792a2f6ac7d1b730917,air_conditioning,1.8333,187.9,7.0,0.1429
category,air_conditioning,9,cfd43c5e600d45ac029357406b05dd82,air_conditioning,5.0,149.9,6.0,0.0
category,air_conditioning,10,549356446db225e7f67b22ceaf66d159,air_conditioning,4.6667,227.3,6.0,0.3333
category,art,1,4fe644d766c7566dbc46fb851363cb3b,art,3.7547,100.9693,107.0,0.2336
category,art,2,bf359473d58e90d8fc29bf8f3d282ea9,art,5.0,46.2629,7.0,0.0
category,art,3,986700c98805af229ab7ad51b95fa356,art,1.0,36.9,7.0,0.0
category,art,4,538948f39142c635d3132846c820e211,art,4.8333,37.6667,6.0,0.1667
category,art,5,48633254f8b7b802b1ca8c4f4dcf3e33,art,4.5,46.9,6.0,0.5
category,art,6,cbf96c04205dc933b89e025748c2a057,art,5.0,97.5,5.0,0.0
category,art,7,d3d10495159bcc41173e3d26a273529a,art,4.0,48.65,5.0,0.2
category,art,8,f20135d2d37130bbd6a2a9fa2e501e8f,art,5.0,55.0,4.0,0.0
category,art,9,4c6aedb2bfbcb47f59db757dfc22c607,art,4.75,109.5,4.0,0.25
category,art,10,d727c091d4ce7f59b5e690ce0b58b1ea,art,4.5,57.0,4.0,0.0
category,arts_and_craftmanship,1,b9976e9c22fb1540bd71d1bcd2989475,arts_and_craftmanship,2.8,128.29,5.0,0.2
category,arts_and_craftmanship,2,43f224fb79bae5b22585eb868fe3b84b,arts_and_craftmanship,5.0,49.9,2.0,0.0
category,arts_and_craftmanship,3,08c5c3d471845327e913b52aded0caf3,arts_and_craftmanship,5.0,21.99,1.0,0.0
category,arts_and_craftmanship,4,189d6b9a380642d0ee2245277cc9b2f2,arts_and_craftmanship,5.0,39.9,1.0,0.0
category,arts_and_craftmanship,5,2b54fb9a4acf707537eb53eb2458c241,arts_and_craftmanship,5.0,57.9,1.0,0.0
category,arts_and_craftmanship,6,3a96bcbf644a5d390107570628568026,arts_and_craftmanship,5.0,19.8,1.0,0.0
category,arts_and_craftmanship,7,43506d2b6b5e0535079f88c7dc51c4de,arts_and_craftmanship,5.0,238.0,1.0,0.0
category,arts_and_craftmanship,8,4a24717893a6c8f3cfcf9843b8987d15,arts_and_craftmanship,5.0,25.0,1.0,0.0
category,arts_and_craftmanship,9,56a1efb30499b4dffd45c8d655199b11,arts_and_craftmanship,5.0,16.49,1.0,0.0
category,arts_and_craftmanship,10,5aa0d6ed4e6c0995d62090cd82cde89a,arts_and_craftmanship,5.0,11.9,1.0,0.0
category,audio,1,db5efde3ad0cc579b130d71c4b2db522,audio,3.7872,196.3704,48.0,0.1042
category,audio,2,a59fb60fddcc72a9878b7ed5cb69d8e4,audio,3.5,15.7889,45.0,0.2222
category,audio,3,7c4a8bec217df1de0df2b5aaf8175b65,audio,3.275,17.8,40.0,0.225
category,audio,4,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,4.1034,86.2414,29.0,0.2069
category,audio,5,13db47eae724e2848e12b71a617a3a41,audio,3.5,499.7173,26.0,0.1154
category,audio,6,e6b6e13cf71449a457269f425b89dc74,audio,4.1429,94.6619,21.0,0.2857
category,audio,7,9bfc55df037ce3ac01bfd84781adf7e5,audio,4.75,590.1212,16.0,0.125
category,audio,8,6eb70dfb283dc3f645ed7b03c990dc72,audio,4.25,56.475,16.0,0.0625
category,audio,9,2669a9fe1aaf6cb29071f8f866014afc,audio,4.9,129.59,10.0,0.1
category,audio,10,17ad6786808ab3fedfb261a70a5932d6,audio,4.4,125.638,10.0,0.1
category,auto,1,4fcb3d9a5f4871e8362dfedbdb02b064,auto,4.3258,144.0371,89.0,0.1798
category,auto,2,a50acd33ba7a8da8e9db65094fa990a4,auto,4.0602,117.3,84.0,0.1905
category,auto,3,629e019a6f298a83aeecc7877964f935,auto,4.5616,111.4541,74.0,0.2432
category,auto,4,1613b819ab5dae53aead2dbb4ebdb378,auto,4.1176,28.1593,68.0,0.25
category,auto,5,f4f67ccaece962d013a4e1d7dc3a61f7,auto,4.4107,234.6393,56.0,0.1607
category,auto,6,4520766ec412348b8d4caa5e8a18c464,auto,4.1346,40.8921,53.0,0.2453
category,auto,7,3cb39171fd36c50097f2dedbbe0dfe6e,auto,3.8605,29.6249,43.0,0.2326
category,auto,8,98d61056e0568ba048e5d78038790e77,auto,4.4054,167.2211,38.0,0.1579
category,auto,9,dfb97c88e066dc22165f31648efe1312,auto,4.0571,139.0,35.0,0.1714
category,auto,10,1dec4c88c685d5a07bf01dcb0f8bf9f8,auto,2.7353,570.4286,35.0,0.0857
category,baby,1,cac9e5692471a0700418aa3400b9b2b1,baby,4.1818,112.4365,89.0,0.2697
category,baby,2,ea44caac707f7f1325182a538007f838,baby,3.8413,50.7619,63.0,0.2222
category,baby,3,8aa6223e400af9c97b07c75993142721,baby,4.125,175.7408,48.0,0.2708
category,baby,4,57e089e3103f5cda6a4ce23b77399bdb,baby,4.6279,52.1326,43.0,0.093
category,baby,5,a298a105818dce6878b787e4af6cff7d,baby,4.525,79.9,40.0,0.225
category,baby,6,83b00325c13c44245b2c3a2befa62a0e,baby,3.1795,157.939,39.0,0.2051
category,baby,7,af2d506fb01b724e03591349ad36b67e,baby,4.2895,48.9,38.0,0.2632
category,baby,8,25c38557cf793876c5abdd5931f922db,baby,2.6757,1023.8768,38.0,0.1316
category,baby,9,0cf41187284d7f099adc8415a743ebbd,baby,2.8857,35.9,35.0,0.0857
category,baby,10,7f4e034245e45549110139d1de248f83,baby,4.4412,48.9,34.0,0.0882
category,bed_bath_table,1,99a4788cb24856965c36a24e339b6058,bed_bath_table,3.9021,88.1671,488.0,0.2
category,bed_bath_table,2,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,4.3605,194.7881,154.0,0.2792
category,bed_bath_table,3,06edb72f1e0c64b14c5b79353f7abea3,bed_bath_table,3.9716,40.7816,143.0,0.2014
category,bed_bath_table,4,ec2d43cc59763ec91694573b31f1c29a,bed_bath_table,4.0692,45.8914,131.0,0.1908
category,bed_bath_table,5,84f456958365164420cfc80fbe4c7fab,bed_bath_table,3.2991,92.8375,111.0,0.1982
category,bed_bath_table,6,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,4.0526,69.8702,94.0,0.2421
category,bed_bath_table,7,363218ba55c610b750224f90bdd34be1,bed_bath_table,4.4651,80.5038,86.0,0.1744
category,bed_bath_table,8,64fb265487de2238627ce43fe8a67efc,bed_bath_table,3.8919,91.2812,75.0,0.2133
category,bed_bath_table,9,2a2d22ae30e026f1893083c8405ca522,bed_bath_table,4.1972,142.15,70.0,0.2817
category,bed_bath_table,10,bd6e6fce9ada76ea2db0f1912e8e478f,bed_bath_table,3.9265,56.99,69.0,0.1739
category,books_general_interest,1,f35927953ed82e19d06ad3aac2f06353,books_general_interest,4.0877,114.7412,58.0,0.2069
category,books_general_interest,2,9d0bb30eed80184666c8acad23921283,books_general_interest,4.6111,19.95,19.0,0.1579
category,books_general_interest,3,1cc61b32763a4d816212b3507b6b6c59,books_general_interest,4.6364,524.9,11.0,0.1818
category,books_general_interest,4,095cb863f2b04911455ad33f5177062e,books_general_interest,4.4545,53.5364,11.0,0.3636
category,books_general_interest,5,179363fe9f0eee05ad34df83c160dbcf,books_general_interest,4.9,44.9,10.0,0.1
category,books_general_interest,6,480be8d20c4b6a7df1eae0f2c17f2db2,books_general_interest,5.0,34.0,9.0,0.0
category,books_general_interest,7,e5f3a09149ee7db697907f61e7366267,books_general_interest,4.8889,34.0,9.0,0.1111
category,books_general_interest,8,310b40ec41fbfc061e5309006482e68a,books_general_interest,4.6667,520.6778,9.0,0.0
category,books_general_interest,9,916bcfd7e756e0b65372da1378d1c125,books_general_interest,5.0,131.725,8.0,0.0
category,books_general_interest,10,d0b9d3d449a97f582b325f11b512bfd2,books_general_interest,4.375,121.9238,8.0,0.625
category,books_imported,1,68ad45d48d69404aeb71ce87e1b2c948,books_imported,5.0,59.89,8.0,0.0
category,books_imported,2,82d7b276f49e72ffce78d10b20518808,books_imported,4.1429,19.1329,7.0,0.2857
category,books_imported,3,98d893a81a1845b6f278f33eee0a4f36,books_imported,4.1429,77.0,7.0,0.2857
category,books_imported,4,7515ab3fc02c8f43b07e9451497fb13e,books_imported,5.0,74.0,4.0,0.0
category,books_imported,5,fde71f25e699ca0a2a83a6c3a249b816,books_imported,5.0,61.0,3.0,0.0
category,books_imported,6,0c787112ac1b5dce38f58d7feb8c23d7,books_imported,5.0,24.95,2.0,0.0
category,books_imported,7,59c2f10b8a2fb03ed30afa9bb77c9b9f,books_imported,5.0,130.0,2.0,0.0
category,books_imported,8,81fe540cb0119e1d4ef5f191701b3cb9,books_imported,5.0,63.0,2.0,0.0
category,books_imported,9,de8079863f52e090930c58a327e8c8e1,books_imported,5.0,105.0,2.0,0.0
category,books_imported,10,5b668636d65ddf4e4109c6d8fb13ea56,books_imported,1.0,44.99,2.0,0.0
category,books_technical,1,173e9fe34bfe97f3a5e6dc57fe897b74,books_technical,4.1628,57.8249,43.0,0.1395
category,books_technical,2,edd087ed331c3ce178ec3489b9ecf117,books_technical,5.0,288.6975,8.0,0.0
category,books_technical,3,d7a023eecac412d29d49735e9e9b629f,books_technical,5.0,25.0,7.0,0.0
category,books_technical,4,08bcc2d85da3a9c0e2ac1cc28b67418d,books_technical,4.4286,19.9,7.0,0.1429
category,books_technical,5,3bd016185be10ea4b4b2baa6e7dd9e9b,books_technical,4.0,35.0,7.0,0.0
category,books_technical,6,cdd914e78124a73cc28a165cfc4a0bbc,books_technical,5.0,93.99,6.0,0.0
category,books_technical,7,44feb28a74abb0f2f303412d60160750,books_technical,4.1667,132.3333,6.0,0.1667
category,books_technical,8,6d68112743e7ed2de3932554b033f544,books_technical,3.6,28.0,6.0,0.0
category,books_technical,9,652683d85a89f3b134e44989a601bc58,books_technical,4.6,38.22,5.0,0.4
category,books_technical,10,ffedbd68fa6f44e788ff6c2db8094715,books_technical,1.0,40.0,5.0,0.0
category,cds_dvds_musicals,1,1dceebcc5f23c02ea23e16d5bedca000,cds_dvds_musicals,4.6429,52.1429,14.0,0.2143
category,christmas_supplies,1,40e8b425d1a26e2d9cb77363523e05ce,christmas_supplies,3.9091,78.9909,22.0,0.1364
category,christmas_supplies,2,f59871b3d9da4c64cbe41ad3dd04dc14,christmas_supplies,3.6,12.7,10.0,0.2
category,christmas_supplies,3,f3ccdb9f9c7f31e0efd626e9110b85f5,christmas_supplies,4.3333,116.9,9.0,0.2222
category,christmas_supplies,4,1522589c64efd46731d3522568e5bc83,christmas_supplies,4.2857,35.0,7.0,0.4286
category,christmas_supplies,5,ac50a885bf3b6a817bf6a0a2f1e27af4,christmas_supplies,3.7143,19.83,7.0,0.4286
category,christmas_supplies,6,19fee5d5b066841b45bc3e97832fa654,christmas_supplies,5.0,11.64,6.0,0.0
category,christmas_supplies,7,ffc0b406806006602c5853b00ab5f7fd,christmas_supplies,4.1667,74.9,6.0,0.1667
category,christmas_supplies,8,dd72d83b749ec911396ef3337e00b633,christmas_supplies,1.6667,95.0,6.0,0.0
category,christmas_supplies,9,95d9994fadaf3720792cb0f1db17f782,christmas_supplies,4.8,58.9,5.0,0.2
category,christmas_supplies,10,ffef256879dbadcab7e77950f4f4a195,christmas_supplies,4.8,31.78,5.0,0.2
category,cine_photo,1,e988092a8afe5d9393a5c3a7ca17691c,cine_photo,4.8333,52.55,12.0,0.0
category,cine_photo,2,c3798d484fb730f0b5c23af0d5361595,cine_photo,4.7273,14.1,10.0,0.0909
category,cine_photo,3,1f5f0f003ce8595ad88fb215ec1409e6,cine_photo,3.3,99.762,10.0,0.0
category,cine_photo,4,88a1223b29fac4c3abef8d1369dbbaea,cine_photo,4.7143,64.7143,7.0,0.0
category,cine_photo,5,d55487f6b9833914549348cc2839f9e9,cine_photo,5.0,10.0,4.0,0.0
category,cine_photo,6,e0fddcd9bdfbff9df8a8228f6a6346d7,cine_photo,5.0,119.6667,3.0,0.0
category,cine_photo,7,c5f91783ab6cb187c7182b8e4b8c9047,cine_photo,4.0,162.3333,3.0,0.0
category,cine_photo,8,060f71666a632ac169814c0f1d715571,cine_photo,5.0,119.5,2.0,0.0
category,cine_photo,9,071b5dd29feece041c356d172474b113,cine_photo,3.0,53.99,2.0,0.0
category,cine_photo,10,099e24c2e32a0cd384859e0ea1a59cfb,cine_photo,5.0,94.9,1.0,0.0
category,computers,1,d6160fb7873f184099d9bc95e30376af,computers,4.5714,1397.124,35.0,0.1143
category,computers,2,a04087ab6a96ffa041f8a2701a72b616,computers,3.7083,631.4,25.0,0.04
category,computers,3,588531f8ec37e7d5ff5b7b22ea0488f8,computers,4.2632,1414.5995,20.0,0.1
category,computers,4,a5215a7a9f46c4185b12f38e9ddf2abc,computers,4.1176,1278.8176,17.0,0.2941
category,computers,5,bc4cd4da98dd128c39bf0b8c2674032f,computers,4.0,1264.6818,17.0,0.2941
category,computers,6,1f411e9a31196b71ed8438c8254b858e,computers,4.75,656.66,12.0,0.25
category,computers,7,1e5428c428e0f783acd6e3d94ba4ee2a,computers,4.25,599.0,8.0,0.25
category,computers,8,4e11734666acc305a4649de43f0bd181,computers,3.25,625.625,8.0,0.25
category,computers,9,caaa713799b547352795c831a14f1c3c,computers,4.5714,849.99,7.0,0.4286
